Sample ID,Pressure (PSI),Welding Time (ms),Angle (Deg),Force (N),Current (A),Thickness A (mm),Thickness B (mm),Material,PullTest (N),NuggetDiameter (mm),Category,Comments
379,60,600,15,94.96,4176.6,0.625,0.618,AISI 1010 carbon steel,3140.0,3.93,Good,
381,60,600,15,95.0,2363.57,0.621,0.622,AISI 1010 carbon steel,3107.7,3.58,Good,
381,60,600,15,94.91,2949.51,0.621,0.622,AISI 1010 carbon steel,3107.7,3.58,Good,
381,60,600,15,94.82,3232.73,0.621,0.622,AISI 1010 carbon steel,3107.7,3.58,Good,
381,60,600,15,94.75,4006.77,0.621,0.622,AISI 1010 carbon steel,3107.7,3.58,Good,
381,60,600,15,94.7,3663.69,0.621,0.622,AISI 1010 carbon steel,3107.7,3.58,Good,
381,60,600,15,94.79,3367.71,0.621,0.622,AISI 1010 carbon steel,3107.7,3.58,Good,
384,60,600,15,95.59,1854.71,0.636,0.616,AISI 1010 carbon steel,3160.4,3.41,Good,
384,60,600,15,95.6,2987.75,0.636,0.616,AISI 1010 carbon steel,3160.4,3.41,Good,
384,60,600,15,95.63,3674.48,0.636,0.616,AISI 1010 carbon steel,3160.4,3.41,Good,
384,60,600,15,95.68,3834.81,0.636,0.616,AISI 1010 carbon steel,3160.4,3.41,Good,
384,60,600,15,95.65,3298.57,0.636,0.616,AISI 1010 carbon steel,3160.4,3.41,Good,
384,60,600,15,95.61,3330.22,0.636,0.616,AISI 1010 carbon steel,3160.4,3.41,Good,
385,60,600,15,95.52,2197.65,0.619,0.623,AISI 1010 carbon steel,3131.7,3.47,Explode,
385,60,600,15,95.35,3072.89,0.619,0.623,AISI 1010 carbon steel,3131.7,3.47,Explode,
385,60,600,15,95.19,3460.91,0.619,0.623,AISI 1010 carbon steel,3131.7,3.47,Explode,
385,60,600,15,95.06,4116.03,0.619,0.623,AISI 1010 carbon steel,3131.7,3.47,Explode,
385,60,600,15,94.97,3558.43,0.619,0.623,AISI 1010 carbon steel,3131.7,3.47,Explode,
385,60,600,15,94.93,3454.44,0.619,0.623,AISI 1010 carbon steel,3131.7,3.47,Explode,
386,60,600,15,95.48,2511.06,0.625,0.617,AISI 1010 carbon steel,2855.3,3.81,Good,
386,60,600,15,95.19,3324.54,0.625,0.617,AISI 1010 carbon steel,2855.3,3.81,Good,
386,60,600,15,95.47,3246.0,0.625,0.617,AISI 1010 carbon steel,2855.3,3.81,Good,
386,60,600,15,95.06,3438.97,0.625,0.617,AISI 1010 carbon steel,2855.3,3.81,Good,
386,60,600,15,95.35,4162.57,0.625,0.617,AISI 1010 carbon steel,2855.3,3.81,Good,
386,60,600,15,95.36,3938.8,0.625,0.617,AISI 1010 carbon steel,2855.3,3.81,Good,
386,60,600,15,95.14,3497.49,0.625,0.617,AISI 1010 carbon steel,2855.3,3.81,Good,
389,60,400,15,95.09,2442.31,0.635,0.624,AISI 1010 carbon steel,2936.7,3.51,Good,
389,60,400,15,95.02,2901.3,0.635,0.624,AISI 1010 carbon steel,2936.7,3.51,Good,
389,60,400,15,95.24,3848.69,0.635,0.624,AISI 1010 carbon steel,2936.7,3.51,Good,
389,60,400,15,95.37,3732.53,0.635,0.624,AISI 1010 carbon steel,2936.7,3.51,Good,
389,60,400,15,95.21,3355.95,0.635,0.624,AISI 1010 carbon steel,2936.7,3.51,Good,
390,60,400,15,95.2,2885.25,0.626,0.62,AISI 1010 carbon steel,2961.2,3.48,Good,
390,60,400,15,95.08,3503.88,0.626,0.62,AISI 1010 carbon steel,2961.2,3.48,Good,
390,60,400,15,95.12,3172.04,0.626,0.62,AISI 1010 carbon steel,2961.2,3.48,Good,
390,60,400,15,95.15,3342.08,0.626,0.62,AISI 1010 carbon steel,2961.2,3.48,Good,
390,60,400,15,95.18,3963.18,0.626,0.62,AISI 1010 carbon steel,2961.2,3.48,Good,
391,60,400,15,95.18,3003.25,0.619,0.647,AISI 1010 carbon steel,2957.0,3.62,Explode,
391,60,400,15,95.15,4038.41,0.619,0.647,AISI 1010 carbon steel,2957.0,3.62,Explode,
391,60,400,15,95.15,3583.96,0.619,0.647,AISI 1010 carbon steel,2957.0,3.62,Explode,
391,60,400,15,95.18,3475.79,0.619,0.647,AISI 1010 carbon steel,2957.0,3.62,Explode,
391,60,400,15,95.19,3868.3,0.619,0.647,AISI 1010 carbon steel,2957.0,3.62,Explode,
392,60,400,15,95.18,2590.62,0.632,0.622,AISI 1010 carbon steel,3040.2,3.31,Good,
392,60,400,15,95.18,3164.44,0.632,0.622,AISI 1010 carbon steel,3040.2,3.31,Good,
392,60,400,15,95.18,3841.53,0.632,0.622,AISI 1010 carbon steel,3040.2,3.31,Good,
392,60,400,15,95.25,4134.79,0.632,0.622,AISI 1010 carbon steel,3040.2,3.31,Good,
394,60,400,15,95.38,2597.25,0.626,0.622,AISI 1010 carbon steel,2672.3,3.36,Good,
394,60,400,15,95.41,2788.24,0.626,0.622,AISI 1010 carbon steel,2672.3,3.36,Good,
394,60,400,15,95.43,3769.21,0.626,0.622,AISI 1010 carbon steel,2672.3,3.36,Good,
394,60,400,15,95.47,3774.68,0.626,0.622,AISI 1010 carbon steel,2672.3,3.36,Good,
394,60,400,15,95.52,3320.39,0.626,0.622,AISI 1010 carbon steel,2672.3,3.36,Good,
396,60,400,15,95.44,2857.09,0.626,0.616,AISI 1010 carbon steel,2830.2,3.52,Good,
396,60,400,15,95.38,3294.91,0.626,0.616,AISI 1010 carbon steel,2830.2,3.52,Good,
396,60,400,15,95.36,3671.2,0.626,0.616,AISI 1010 carbon steel,2830.2,3.52,Good,
396,60,400,15,95.4,4215.54,0.626,0.616,AISI 1010 carbon steel,2830.2,3.52,Good,
397,60,400,15,95.37,2456.35,0.621,0.622,AISI 1010 carbon steel,3049.1,3.12,Good,
397,60,400,15,94.71,2713.2,0.621,0.622,AISI 1010 carbon steel,3049.1,3.12,Good,
397,60,400,15,95.34,3041.38,0.621,0.622,AISI 1010 carbon steel,3049.1,3.12,Good,
397,60,400,15,95.04,3112.93,0.621,0.622,AISI 1010 carbon steel,3049.1,3.12,Good,
398,60,400,15,95.12,2348.97,0.633,0.619,AISI 1010 carbon steel,3079.6,3.25,Good,
398,60,400,15,95.06,3147.54,0.633,0.619,AISI 1010 carbon steel,3079.6,3.25,Good,
398,60,400,15,94.86,3097.97,0.633,0.619,AISI 1010 carbon steel,3079.6,3.25,Good,
398,60,400,15,94.89,3350.82,0.633,0.619,AISI 1010 carbon steel,3079.6,3.25,Good,
399,60,400,15,94.8,3117.9,0.617,0.624,AISI 1010 carbon steel,2870.9,3.48,Good,
399,60,400,15,94.8,3530.77,0.617,0.624,AISI 1010 carbon steel,2870.9,3.48,Good,
399,60,400,15,95.2,3627.84,0.617,0.624,AISI 1010 carbon steel,2870.9,3.48,Good,
399,60,400,15,94.83,3905.47,0.617,0.624,AISI 1010 carbon steel,2870.9,3.48,Good,
401,60,400,15,94.99,2980.83,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
401,60,400,15,95.0,3163.35,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
401,60,400,15,95.2,3174.75,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
401,60,400,15,95.19,3363.62,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
401,60,400,15,94.75,3353.38,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
401,60,400,15,94.55,3516.13,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
401,60,400,15,94.5,3474.79,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
401,60,400,15,94.71,3692.22,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
401,60,400,15,94.82,3562.3,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
401,60,400,15,94.98,3746.33,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
401,60,400,15,94.77,3656.65,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
401,60,400,15,94.83,3890.03,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
401,60,400,15,94.58,3705.71,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
401,60,400,15,94.57,3775.6,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
401,60,400,15,94.53,3729.76,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
401,60,400,15,94.41,3823.58,0.618,0.62,AISI 1010 carbon steel,2933.7,3.07,Explode,
402,60,400,15,95.11,1673.35,0.617,0.62,AISI 1010 carbon steel,3143.0,4.01,Good,
402,60,400,15,94.67,2530.16,0.617,0.62,AISI 1010 carbon steel,3143.0,4.01,Good,
402,60,400,15,94.78,3204.41,0.617,0.62,AISI 1010 carbon steel,3143.0,4.01,Good,
402,60,400,15,95.18,3384.52,0.617,0.62,AISI 1010 carbon steel,3143.0,4.01,Good,
403,60,400,15,94.82,1129.7,0.622,0.627,AISI 1010 carbon steel,3028.8,3.75,Good,
403,60,400,15,94.47,1758.55,0.622,0.627,AISI 1010 carbon steel,3028.8,3.75,Good,
403,60,400,15,94.93,2744.09,0.622,0.627,AISI 1010 carbon steel,3028.8,3.75,Good,
403,60,400,15,95.0,2801.78,0.622,0.627,AISI 1010 carbon steel,3028.8,3.75,Good,
403,60,400,15,95.08,3365.16,0.622,0.627,AISI 1010 carbon steel,3028.8,3.75,Good,
404,60,400,15,94.64,1307.54,0.628,0.613,AISI 1010 carbon steel,3030.6,3.26,Good,
404,60,400,15,94.8,2488.35,0.628,0.613,AISI 1010 carbon steel,3030.6,3.26,Good,
404,60,400,15,95.01,2857.09,0.628,0.613,AISI 1010 carbon steel,3030.6,3.26,Good,
404,60,400,15,94.68,3472.81,0.628,0.613,AISI 1010 carbon steel,3030.6,3.26,Good,
404,60,400,15,94.53,3392.65,0.628,0.613,AISI 1010 carbon steel,3030.6,3.26,Good,
407,60,400,15,94.77,1614.77,0.624,0.628,AISI 1010 carbon steel,2927.1,3.65,Good,
407,60,400,15,94.78,2493.88,0.624,0.628,AISI 1010 carbon steel,2927.1,3.65,Good,
407,60,400,15,94.83,2908.4,0.624,0.628,AISI 1010 carbon steel,2927.1,3.65,Good,
407,60,400,15,94.87,2937.24,0.624,0.628,AISI 1010 carbon steel,2927.1,3.65,Good,
407,60,400,15,94.9,3500.93,0.624,0.628,AISI 1010 carbon steel,2927.1,3.65,Good,
408,60,400,15,94.88,1411.29,0.628,0.627,AISI 1010 carbon steel,2906.8,3.63,Good,
408,60,400,15,94.86,1831.38,0.628,0.627,AISI 1010 carbon steel,2906.8,3.63,Good,
408,60,400,15,94.83,2923.15,0.628,0.627,AISI 1010 carbon steel,2906.8,3.63,Good,
408,60,400,15,94.81,2977.37,0.628,0.627,AISI 1010 carbon steel,2906.8,3.63,Good,
408,60,400,15,94.81,2976.79,0.628,0.627,AISI 1010 carbon steel,2906.8,3.63,Good,
409,60,400,15,94.86,1112.82,0.622,0.628,AISI 1010 carbon steel,2817.7,3.16,Good,
409,60,400,15,94.92,2237.98,0.622,0.628,AISI 1010 carbon steel,2817.7,3.16,Good,
409,60,400,15,94.99,2624.92,0.622,0.628,AISI 1010 carbon steel,2817.7,3.16,Good,
409,60,400,15,95.05,3197.96,0.622,0.628,AISI 1010 carbon steel,2817.7,3.16,Good,
409,60,400,15,95.08,2991.2,0.622,0.628,AISI 1010 carbon steel,2817.7,3.16,Good,
410,60,400,15,95.09,1324.53,0.634,0.623,AISI 1010 carbon steel,3015.0,3.94,Good,
410,60,400,15,95.09,1634.88,0.634,0.623,AISI 1010 carbon steel,3015.0,3.94,Good,
410,60,400,15,95.09,2573.3,0.634,0.623,AISI 1010 carbon steel,3015.0,3.94,Good,
410,60,400,15,95.09,2863.71,0.634,0.623,AISI 1010 carbon steel,3015.0,3.94,Good,
410,60,400,15,95.08,3176.92,0.634,0.623,AISI 1010 carbon steel,3015.0,3.94,Good,
411,60,400,15,95.09,1146.32,0.625,0.63,AISI 1010 carbon steel,3111.9,4.05,Good,
411,60,400,15,95.11,2316.53,0.625,0.63,AISI 1010 carbon steel,3111.9,4.05,Good,
411,60,400,15,95.14,3051.54,0.625,0.63,AISI 1010 carbon steel,3111.9,4.05,Good,
411,60,400,15,95.19,2984.87,0.625,0.63,AISI 1010 carbon steel,3111.9,4.05,Good,
411,60,400,15,95.25,3013.54,0.625,0.63,AISI 1010 carbon steel,3111.9,4.05,Good,
412,60,400,15,95.31,1129.7,0.627,0.623,AISI 1010 carbon steel,2797.9,3.28,Good,
412,60,400,15,95.37,1930.14,0.627,0.623,AISI 1010 carbon steel,2797.9,3.28,Good,
412,60,400,15,95.41,2920.21,0.627,0.623,AISI 1010 carbon steel,2797.9,3.28,Good,
412,60,400,15,95.42,2909.0,0.627,0.623,AISI 1010 carbon steel,2797.9,3.28,Good,
412,60,400,15,95.42,2958.83,0.627,0.623,AISI 1010 carbon steel,2797.9,3.28,Good,
416,60,400,15,95.86,1973.33,0.633,0.629,AISI 1010 carbon steel,2863.7,3.44,Good,
416,60,400,15,95.88,2639.3,0.633,0.629,AISI 1010 carbon steel,2863.7,3.44,Good,
416,60,400,15,95.87,3419.91,0.633,0.629,AISI 1010 carbon steel,2863.7,3.44,Good,
416,60,400,15,95.86,2936.65,0.633,0.629,AISI 1010 carbon steel,2863.7,3.44,Good,
417,60,400,15,95.86,2131.7,0.62,0.628,AISI 1010 carbon steel,2905.0,3.78,Good,
417,60,400,15,95.86,2641.9,0.62,0.628,AISI 1010 carbon steel,2905.0,3.78,Good,
417,60,400,15,95.85,2966.95,0.62,0.628,AISI 1010 carbon steel,2905.0,3.78,Good,
417,60,400,15,95.86,3253.94,0.62,0.628,AISI 1010 carbon steel,2905.0,3.78,Good,
418,60,400,15,95.87,1336.16,0.636,0.623,AISI 1010 carbon steel,2846.4,3.4,Good,
418,60,400,15,95.87,1974.2,0.636,0.623,AISI 1010 carbon steel,2846.4,3.4,Good,
418,60,400,15,95.87,2507.63,0.636,0.623,AISI 1010 carbon steel,2846.4,3.4,Good,
418,60,400,15,95.88,2815.86,0.636,0.623,AISI 1010 carbon steel,2846.4,3.4,Good,
418,60,400,15,95.88,3014.11,0.636,0.623,AISI 1010 carbon steel,2846.4,3.4,Good,
420,60,400,15,95.69,1489.55,0.635,0.621,AISI 1010 carbon steel,2756.1,3.69,Good,
420,60,400,15,95.74,2332.07,0.635,0.621,AISI 1010 carbon steel,2756.1,3.69,Good,
420,60,400,15,95.75,2634.08,0.635,0.621,AISI 1010 carbon steel,2756.1,3.69,Good,
420,60,400,15,95.75,3284.98,0.635,0.621,AISI 1010 carbon steel,2756.1,3.69,Good,
420,60,400,15,95.75,3145.9,0.635,0.621,AISI 1010 carbon steel,2756.1,3.69,Good,
425,60,400,15,96.03,1327.12,0.623,0.625,AISI 1010 carbon steel,3070.1,3.62,Explode,
425,60,400,15,96.11,2480.74,0.623,0.625,AISI 1010 carbon steel,3070.1,3.62,Explode,
425,60,400,15,96.15,2763.45,0.623,0.625,AISI 1010 carbon steel,3070.1,3.62,Explode,
425,60,400,15,96.17,3379.95,0.623,0.625,AISI 1010 carbon steel,3070.1,3.62,Explode,
425,60,400,15,96.2,3226.87,0.623,0.625,AISI 1010 carbon steel,3070.1,3.62,Explode,
426,60,400,15,96.2,1678.49,0.634,0.617,AISI 1010 carbon steel,2955.8,3.42,Good,
426,60,400,15,96.21,1938.15,0.634,0.617,AISI 1010 carbon steel,2955.8,3.42,Good,
426,60,400,15,96.21,2601.89,0.634,0.617,AISI 1010 carbon steel,2955.8,3.42,Good,
426,60,400,15,96.22,2943.09,0.634,0.617,AISI 1010 carbon steel,2955.8,3.42,Good,
426,60,400,15,96.24,3444.47,0.634,0.617,AISI 1010 carbon steel,2955.8,3.42,Good,
427,60,400,15,96.23,1630.67,0.63,0.623,AISI 1010 carbon steel,2800.3,3.59,Good,
427,60,400,15,96.2,2427.47,0.63,0.623,AISI 1010 carbon steel,2800.3,3.59,Good,
427,60,400,15,96.21,2684.53,0.63,0.623,AISI 1010 carbon steel,2800.3,3.59,Good,
427,60,400,15,96.23,2886.44,0.63,0.623,AISI 1010 carbon steel,2800.3,3.59,Good,
427,60,400,15,96.24,3211.38,0.63,0.623,AISI 1010 carbon steel,2800.3,3.59,Good,
430,60,400,15,96.09,1312.79,0.61,0.644,AISI 1010 carbon steel,2766.2,3.29,Good,
430,60,400,15,96.08,2724.59,0.61,0.644,AISI 1010 carbon steel,2766.2,3.29,Good,
430,60,400,15,96.09,3541.96,0.61,0.644,AISI 1010 carbon steel,2766.2,3.29,Good,
430,60,400,15,96.05,3091.3,0.61,0.644,AISI 1010 carbon steel,2766.2,3.29,Good,
431,60,400,15,95.99,1450.95,0.62,0.61,AISI 1010 carbon steel,2748.3,3.1,Good,
431,60,400,15,95.93,2153.38,0.62,0.61,AISI 1010 carbon steel,2748.3,3.1,Good,
431,60,400,15,95.87,2722.7,0.62,0.61,AISI 1010 carbon steel,2748.3,3.1,Good,
431,60,400,15,95.82,3340.02,0.62,0.61,AISI 1010 carbon steel,2748.3,3.1,Good,
431,60,400,15,95.8,3319.36,0.62,0.61,AISI 1010 carbon steel,2748.3,3.1,Good,
436,60,1200,15,95.0,1642.23,0.632,0.627,AISI 1010 carbon steel,3266.8,3.8,Good,
436,60,1200,15,95.1,2277.59,0.632,0.627,AISI 1010 carbon steel,3266.8,3.8,Good,
436,60,1200,15,95.35,2414.68,0.632,0.627,AISI 1010 carbon steel,3266.8,3.8,Good,
436,60,1200,15,95.26,2821.96,0.632,0.627,AISI 1010 carbon steel,3266.8,3.8,Good,
436,60,1200,15,95.23,2947.18,0.632,0.627,AISI 1010 carbon steel,3266.8,3.8,Good,
436,60,1200,15,94.94,3433.47,0.632,0.627,AISI 1010 carbon steel,3266.8,3.8,Good,
436,60,1200,15,94.79,2901.3,0.632,0.627,AISI 1010 carbon steel,3266.8,3.8,Good,
436,60,1200,15,94.86,3074.57,0.632,0.627,AISI 1010 carbon steel,3266.8,3.8,Good,
436,60,1200,15,95.12,2941.34,0.632,0.627,AISI 1010 carbon steel,3266.8,3.8,Good,
436,60,1200,15,94.59,3536.13,0.632,0.627,AISI 1010 carbon steel,3266.8,3.8,Good,
436,60,1200,15,95.19,3081.83,0.632,0.627,AISI 1010 carbon steel,3266.8,3.8,Good,
436,60,1200,15,95.25,3146.45,0.632,0.627,AISI 1010 carbon steel,3266.8,3.8,Good,
436,60,1200,15,94.56,2992.93,0.632,0.627,AISI 1010 carbon steel,3266.8,3.8,Good,
438,60,1200,15,94.98,1094.12,0.628,0.63,AISI 1010 carbon steel,3250.1,3.7,Good,
438,60,1200,15,94.91,2580.65,0.628,0.63,AISI 1010 carbon steel,3250.1,3.7,Good,
438,60,1200,15,94.85,2826.83,0.628,0.63,AISI 1010 carbon steel,3250.1,3.7,Good,
438,60,1200,15,94.8,3218.87,0.628,0.63,AISI 1010 carbon steel,3250.1,3.7,Good,
438,60,1200,15,94.78,3436.97,0.628,0.63,AISI 1010 carbon steel,3250.1,3.7,Good,
438,60,1200,15,94.8,2935.48,0.628,0.63,AISI 1010 carbon steel,3250.1,3.7,Good,
438,60,1200,15,94.81,3072.89,0.628,0.63,AISI 1010 carbon steel,3250.1,3.7,Good,
438,60,1200,15,94.8,3105.74,0.628,0.63,AISI 1010 carbon steel,3250.1,3.7,Good,
438,60,1200,15,94.79,3628.79,0.628,0.63,AISI 1010 carbon steel,3250.1,3.7,Good,
438,60,1200,15,94.77,3041.38,0.628,0.63,AISI 1010 carbon steel,3250.1,3.7,Good,
438,60,1200,15,94.73,3163.35,0.628,0.63,AISI 1010 carbon steel,3250.1,3.7,Good,
438,60,1200,15,94.71,3035.15,0.628,0.63,AISI 1010 carbon steel,3250.1,3.7,Good,
440,60,1200,15,94.76,1593.32,0.631,0.632,AISI 1010 carbon steel,3222.6,3.81,Good,
440,60,1200,15,94.85,2260.92,0.631,0.632,AISI 1010 carbon steel,3222.6,3.81,Good,
440,60,1200,15,94.87,3188.8,0.631,0.632,AISI 1010 carbon steel,3222.6,3.81,Good,
440,60,1200,15,94.89,3249.71,0.631,0.632,AISI 1010 carbon steel,3222.6,3.81,Good,
440,60,1200,15,94.94,2867.91,0.631,0.632,AISI 1010 carbon steel,3222.6,3.81,Good,
440,60,1200,15,94.99,2958.83,0.631,0.632,AISI 1010 carbon steel,3222.6,3.81,Good,
440,60,1200,15,94.99,3165.53,0.631,0.632,AISI 1010 carbon steel,3222.6,3.81,Good,
440,60,1200,15,95.0,3554.08,0.631,0.632,AISI 1010 carbon steel,3222.6,3.81,Good,
440,60,1200,15,95.03,2976.21,0.631,0.632,AISI 1010 carbon steel,3222.6,3.81,Good,
440,60,1200,15,95.06,3092.42,0.631,0.632,AISI 1010 carbon steel,3222.6,3.81,Good,
440,60,1200,15,95.06,3078.48,0.631,0.632,AISI 1010 carbon steel,3222.6,3.81,Good,
440,60,1200,15,95.05,3647.7,0.631,0.632,AISI 1010 carbon steel,3222.6,3.81,Good,
440,60,1200,15,95.04,3106.84,0.631,0.632,AISI 1010 carbon steel,3222.6,3.81,Good,
441,60,1200,15,95.03,1860.26,0.618,0.618,AISI 1010 carbon steel,3156.2,3.88,Good,
441,60,1200,15,95.02,2141.36,0.618,0.618,AISI 1010 carbon steel,3156.2,3.88,Good,
441,60,1200,15,95.03,2786.39,0.618,0.618,AISI 1010 carbon steel,3156.2,3.88,Good,
441,60,1200,15,95.05,2922.56,0.618,0.618,AISI 1010 carbon steel,3156.2,3.88,Good,
441,60,1200,15,95.07,3405.3,0.618,0.618,AISI 1010 carbon steel,3156.2,3.88,Good,
441,60,1200,15,95.01,3624.04,0.618,0.618,AISI 1010 carbon steel,3156.2,3.88,Good,
441,60,1200,15,94.99,3052.11,0.618,0.618,AISI 1010 carbon steel,3156.2,3.88,Good,
441,60,1200,15,95.0,3128.91,0.618,0.618,AISI 1010 carbon steel,3156.2,3.88,Good,
441,60,1200,15,95.0,3346.71,0.618,0.618,AISI 1010 carbon steel,3156.2,3.88,Good,
441,60,1200,15,94.97,3776.51,0.618,0.618,AISI 1010 carbon steel,3156.2,3.88,Good,
441,60,1200,15,94.94,3148.09,0.618,0.618,AISI 1010 carbon steel,3156.2,3.88,Good,
441,60,1200,15,94.92,3192.04,0.618,0.618,AISI 1010 carbon steel,3156.2,3.88,Good,
441,60,1200,15,94.89,3229.54,0.618,0.618,AISI 1010 carbon steel,3156.2,3.88,Good,
445,60,1200,15,95.2,2232.59,0.617,0.622,AISI 1010 carbon steel,2983.9,3.45,Good,
445,60,1200,15,95.27,2783.92,0.617,0.622,AISI 1010 carbon steel,2983.9,3.45,Good,
445,60,1200,15,95.34,3067.85,0.617,0.622,AISI 1010 carbon steel,2983.9,3.45,Good,
445,60,1200,15,95.38,3784.24,0.617,0.622,AISI 1010 carbon steel,2983.9,3.45,Good,
445,60,1200,15,95.43,3592.11,0.617,0.622,AISI 1010 carbon steel,2983.9,3.45,Good,
445,60,1200,15,95.45,3190.96,0.617,0.622,AISI 1010 carbon steel,2983.9,3.45,Good,
445,60,1200,15,95.47,3239.11,0.617,0.622,AISI 1010 carbon steel,2983.9,3.45,Good,
445,60,1200,15,95.45,3734.83,0.617,0.622,AISI 1010 carbon steel,2983.9,3.45,Good,
445,60,1200,15,95.4,3847.35,0.617,0.622,AISI 1010 carbon steel,2983.9,3.45,Good,
445,60,1200,15,95.37,3250.24,0.617,0.622,AISI 1010 carbon steel,2983.9,3.45,Good,
445,60,1200,15,95.35,3267.66,0.617,0.622,AISI 1010 carbon steel,2983.9,3.45,Good,
445,60,1200,15,95.33,3543.9,0.617,0.622,AISI 1010 carbon steel,2983.9,3.45,Good,
446,60,1200,15,95.34,2987.17,0.616,0.614,AISI 1010 carbon steel,3174.7,3.51,Good,
446,60,1200,15,95.34,3023.8,0.616,0.614,AISI 1010 carbon steel,3174.7,3.51,Good,
446,60,1200,15,95.35,3826.73,0.616,0.614,AISI 1010 carbon steel,3174.7,3.51,Good,
446,60,1200,15,95.37,3582.52,0.616,0.614,AISI 1010 carbon steel,3174.7,3.51,Good,
446,60,1200,15,95.4,3261.33,0.616,0.614,AISI 1010 carbon steel,3174.7,3.51,Good,
446,60,1200,15,95.43,3274.49,0.616,0.614,AISI 1010 carbon steel,3174.7,3.51,Good,
446,60,1200,15,95.39,3832.57,0.616,0.614,AISI 1010 carbon steel,3174.7,3.51,Good,
446,60,1200,15,95.36,3903.27,0.616,0.614,AISI 1010 carbon steel,3174.7,3.51,Good,
446,60,1200,15,95.35,3317.28,0.616,0.614,AISI 1010 carbon steel,3174.7,3.51,Good,
446,60,1200,15,95.33,3315.73,0.616,0.614,AISI 1010 carbon steel,3174.7,3.51,Good,
446,60,1200,15,95.32,3642.98,0.616,0.614,AISI 1010 carbon steel,3174.7,3.51,Good,
446,60,1200,15,95.3,4077.41,0.616,0.614,AISI 1010 carbon steel,3174.7,3.51,Good,
447,60,1200,15,95.32,2567.28,0.62,0.615,AISI 1010 carbon steel,3018.6,3.78,Good,
447,60,1200,15,95.45,3039.12,0.62,0.615,AISI 1010 carbon steel,3018.6,3.78,Good,
447,60,1200,15,95.55,3827.63,0.62,0.615,AISI 1010 carbon steel,3018.6,3.78,Good,
447,60,1200,15,95.58,3590.67,0.62,0.615,AISI 1010 carbon steel,3018.6,3.78,Good,
447,60,1200,15,95.61,3230.07,0.62,0.615,AISI 1010 carbon steel,3018.6,3.78,Good,
447,60,1200,15,95.64,3251.3,0.62,0.615,AISI 1010 carbon steel,3018.6,3.78,Good,
447,60,1200,15,95.64,3786.06,0.62,0.615,AISI 1010 carbon steel,3018.6,3.78,Good,
447,60,1200,15,95.64,3899.74,0.62,0.615,AISI 1010 carbon steel,3018.6,3.78,Good,
447,60,1200,15,95.64,3312.1,0.62,0.615,AISI 1010 carbon steel,3018.6,3.78,Good,
447,60,1200,15,95.63,3318.32,0.62,0.615,AISI 1010 carbon steel,3018.6,3.78,Good,
447,60,1200,15,95.61,3641.09,0.62,0.615,AISI 1010 carbon steel,3018.6,3.78,Good,
447,60,1200,15,95.58,4079.94,0.62,0.615,AISI 1010 carbon steel,3018.6,3.78,Good,
448,60,1200,15,95.56,2107.36,0.621,0.62,AISI 1010 carbon steel,3164.0,3.72,Good,
448,60,1200,15,95.54,2663.94,0.621,0.62,AISI 1010 carbon steel,3164.0,3.72,Good,
448,60,1200,15,95.52,3433.97,0.621,0.62,AISI 1010 carbon steel,3164.0,3.72,Good,
448,60,1200,15,95.52,3845.56,0.621,0.62,AISI 1010 carbon steel,3164.0,3.72,Good,
448,60,1200,15,95.55,3233.26,0.621,0.62,AISI 1010 carbon steel,3164.0,3.72,Good,
448,60,1200,15,95.58,3215.12,0.621,0.62,AISI 1010 carbon steel,3164.0,3.72,Good,
448,60,1200,15,95.46,3363.62,0.621,0.62,AISI 1010 carbon steel,3164.0,3.72,Good,
448,60,1200,15,95.37,3961.01,0.621,0.62,AISI 1010 carbon steel,3164.0,3.72,Good,
448,60,1200,15,95.35,3405.3,0.621,0.62,AISI 1010 carbon steel,3164.0,3.72,Good,
448,60,1200,15,95.32,3241.23,0.621,0.62,AISI 1010 carbon steel,3164.0,3.72,Good,
448,60,1200,15,95.31,3254.47,0.621,0.62,AISI 1010 carbon steel,3164.0,3.72,Good,
448,60,1200,15,95.29,3914.71,0.621,0.62,AISI 1010 carbon steel,3164.0,3.72,Good,
448,60,1200,15,95.27,3647.7,0.621,0.62,AISI 1010 carbon steel,3164.0,3.72,Good,
450,60,1200,15,95.44,2007.89,0.619,0.617,AISI 1010 carbon steel,3116.1,3.52,Good,
450,60,1200,15,95.49,2578.64,0.619,0.617,AISI 1010 carbon steel,3116.1,3.52,Good,
